time,AkSuu,AlaArcha,Alamedin,ChonKayindi,ChonKemin,KaraBalta,Kegety,Kochkor,Sokuluk
731627,2.216666667,1.866666667,2.253333333,0.723333333,10.03333333,2.09,0.663333333,29.03333333,2.04
731655,2.076666667,1.623333333,2.1,0.72,9.753333333,1.973333333,0.65,26.53333333,1.92
731686,2.42,1.576666667,2.423333333,0.826666667,10.29666667,2.533333333,1.623333333,19.2,2.29
731716,4.56,3.576666667,4.74,2.17,20.03333333,5.666666667,3.473333333,22.73333333,4.75
731747,NaN,10.72,12.94666667,4.96,49.46666667,18.05,NaN,66.63333333,11.83333333
731777,NaN,17.36666667,20.76666667,8.076666667,56.8,NaN,NaN,66.9,17.13333333
731808,NaN,10.09333333,15.66666667,5.316666667,51.33333333,NaN,6.733333333,44.2,12.5
731839,NaN,7.003333333,11.17,3.74,29.63333333,NaN,NaN,50.8,8.526666667
731869,NaN,2.99,5.216666667,2.246666667,19.16666667,NaN,NaN,42.76666667,3.776666667
731900,NaN,2.373333333,3.19,1.633333333,15.5,NaN,NaN,32.4,2.803333333
731930,NaN,2.11,2.376666667,1.293333333,12.5,NaN,NaN,36.46666667,2.256666667
731961,NaN,2.086666667,2.02,1.143333333,11.06666667,2.766666667,NaN,31.53333333,1.92
731992,NaN,1.923333333,1.64,1.06,10.63333333,2.46,NaN,30.26666667,1.586666667
732021,NaN,1.926666667,1.51,1.04,9.903333333,2.216666667,NaN,28.4,1.446666667
732052,NaN,2,1.763333333,1.203333333,11.73666667,2.566666667,NaN,16.2,1.476666667
732082,NaN,3.643333333,5.34,3.24,25.33333333,7.833333333,NaN,22.9,3.99
732113,NaN,9.016666667,13.53333333,5.65,46.16666667,17.06666667,NaN,42.96666667,9.996666667
732143,NaN,14.56666667,19.6,6.14,55.46666667,15.93333333,NaN,47.03333333,15.56666667
732174,NaN,10.22666667,12.8,5.17,55.23333333,9.733333333,NaN,36.23333333,11.12333333
732205,NaN,6.006666667,8.216666667,2.663333333,35.86666667,5.323333333,NaN,45,5.66
732235,NaN,2.61,3.876666667,1.79,19.16666667,3.856666667,NaN,36.1,2.656666667
732266,NaN,2.223333333,2.423333333,1.526666667,15.16666667,3.32,NaN,27.43333333,2.02
732296,NaN,1.85,1.94,1.383333333,10.83333333,2.74,NaN,34.16666667,1.736666667
732327,NaN,1.693333333,1.663333333,1.22,10.1,2.273333333,NaN,30.76666667,1.576666667
732358,NaN,1.416666667,1.53,1.146666667,10.43333333,1.96,NaN,27.53333333,1.43
732386,NaN,1.71,1.366666667,1.076666667,10.06666667,2.04,NaN,25.83333333,1.373333333
732417,NaN,1.83,1.43,1.173333333,10.7,2.44,NaN,13.96666667,1.523333333
732447,NaN,4.23,4.07,3.043333333,17.33333333,7.04,NaN,18.56666667,3.496666667
732478,NaN,9.7,15.3,8.07,55.56666667,18.56666667,NaN,62.13333333,14.66666667
732508,NaN,NaN,18.13333333,7.36,53.3,14.1,NaN,37.46666667,12.86666667
732539,NaN,NaN,13.9,6.403333333,34.46666667,10.59,NaN,35.16666667,10.25666667
732570,NaN,NaN,7.106666667,3.61,23.9,6.87,NaN,45.36666667,5.8
732600,NaN,NaN,3.386666667,2.04,16.93333333,4.123333333,NaN,36.3,2.983333333
732631,NaN,NaN,1.77,1.423333333,11.13333333,3.136666667,NaN,29.93333333,1.983333333
732661,NaN,NaN,1.48,1.206666667,10.02666667,2.5,NaN,35.8,1.783333333
732692,NaN,1.616666667,NaN,0.98,NaN,NaN,NaN,NaN,1.526666667
732723,NaN,1.483333333,NaN,0.856666667,NaN,NaN,NaN,NaN,1.35
732751,NaN,1.606666667,NaN,0.94,NaN,NaN,NaN,NaN,1.34
732782,NaN,1.843333333,NaN,1.216666667,NaN,NaN,NaN,NaN,1.593333333
732812,NaN,4.616666667,NaN,2.91,NaN,NaN,NaN,NaN,4.913333333
732843,NaN,7.73,NaN,4.76,NaN,NaN,NaN,NaN,8.493333333
732873,NaN,10.93,NaN,5.913333333,NaN,NaN,NaN,NaN,12.73333333
732904,NaN,19.16666667,NaN,5.116666667,NaN,NaN,NaN,NaN,14.63333333
732935,NaN,7.843333333,NaN,3,NaN,NaN,NaN,NaN,7.21
732965,NaN,3.856666667,NaN,1.726666667,NaN,NaN,NaN,NaN,3.096666667
732996,NaN,2.876666667,NaN,1.22,NaN,NaN,NaN,NaN,2.206666667
733026,NaN,2.56,NaN,0.966666667,NaN,NaN,NaN,NaN,1.92
733057,NaN,1.87,NaN,0.843333333,NaN,NaN,NaN,NaN,1.79
733088,NaN,1.463333333,NaN,0.703333333,NaN,NaN,NaN,NaN,1.69
733116,NaN,1.363333333,NaN,0.676666667,NaN,NaN,NaN,NaN,1.5
733147,NaN,1.81,NaN,1.026666667,NaN,NaN,NaN,NaN,1.753333333
733177,NaN,3.82,NaN,2.28,NaN,NaN,NaN,NaN,4.676666667
733208,NaN,9.26,NaN,6.263333333,NaN,NaN,NaN,NaN,12.62666667
733238,NaN,13.4,NaN,7.166666667,NaN,NaN,NaN,NaN,16.03333333
733269,NaN,10.83333333,NaN,5.446666667,NaN,NaN,NaN,NaN,11.76666667
733300,NaN,8.023333333,NaN,3.35,NaN,NaN,NaN,NaN,7.343333333
733330,NaN,3.503333333,NaN,1.606666667,NaN,NaN,NaN,NaN,2.95
733361,NaN,2.41,NaN,1.146666667,NaN,NaN,NaN,NaN,2.216666667
733391,NaN,1.853333333,NaN,0.97,NaN,NaN,NaN,NaN,2.023333333
733422,NaN,1.686666667,NaN,0.87,9,NaN,NaN,31.6,1.83
733453,NaN,1.553333333,NaN,0.82,9,NaN,NaN,28.7,1.696666667
733482,NaN,1.573333333,NaN,0.83,8.496666667,NaN,NaN,28.56666667,1.41
733513,NaN,1.61,NaN,0.796666667,7.903333333,NaN,NaN,12.76666667,1.536666667
733543,NaN,4.28,NaN,2.393333333,14.23333333,NaN,NaN,17.93333333,5.073333333
733574,NaN,10.75,NaN,5.613333333,16.5,NaN,NaN,16.36666667,10.4
733604,NaN,13.96666667,NaN,6.376666667,14.3,NaN,NaN,18.76666667,12.76666667
733635,NaN,15.33333333,NaN,6.106666667,17.36666667,NaN,NaN,25.23333333,13.26666667
733666,NaN,6.586666667,NaN,2.336666667,17.76666667,NaN,NaN,41.73333333,5.673333333
733696,NaN,3.5,NaN,1.333333333,14.66666667,NaN,NaN,29.83333333,2.93
733727,NaN,2.793333333,NaN,0.97,9.43,NaN,NaN,27.76666667,2.14
733757,NaN,2.526666667,NaN,0.88,8,NaN,NaN,33.73333333,1.906666667
733788,NaN,2.263333333,1.78,0.793333333,7.953333333,NaN,NaN,29.53333333,1.65
733819,NaN,1.903333333,1.626666667,0.76,7.9,NaN,NaN,29.46666667,1.41
733847,NaN,1.943333333,1.52,0.7,7.666666667,NaN,NaN,24.93333333,1.306666667
733878,NaN,2.2,1.57,0.716666667,7.65,NaN,NaN,13.86666667,1.336666667
733908,NaN,3.18,4.22,1.746666667,12.43666667,NaN,NaN,18.1,2.83
733939,NaN,9.046666667,14.46666667,5.896666667,27.66666667,NaN,NaN,42.03333333,9.77
733969,NaN,11.3,17.56666667,6.576666667,36,NaN,NaN,50.2,10.12
734000,NaN,10.78333333,17.93333333,6.57,38.23333333,NaN,NaN,55,10.39
734031,NaN,5.64,8.96,2.986666667,23.6,NaN,NaN,60,6.096666667
734061,NaN,3.92,5.37,2.283333333,17.13333333,NaN,NaN,48.4,4.16
734092,NaN,2.92,3.3,1.406666667,11.93333333,NaN,NaN,36.63333333,2.576666667
734122,NaN,2.86,2.066666667,1.14,9.44,NaN,NaN,43.56666667,2.216666667
734153,NaN,2.626666667,1.653333333,0.99,9.183333333,NaN,NaN,37.36666667,1.803333333
734184,NaN,2.283333333,1.516666667,0.963333333,8.433333333,NaN,NaN,34.4,1.593333333
734212,NaN,2.28,1.566666667,0.943333333,8.046666667,NaN,NaN,29.9,1.566666667
734243,NaN,2.323333333,2.033333333,1.423333333,9.48,NaN,NaN,18.36666667,1.793333333
734273,NaN,4.136666667,4.603333333,2.446666667,18.13333333,NaN,NaN,28,3.626666667
734304,NaN,10.31666667,13.2,6.693333333,34.6,NaN,NaN,87.13333333,11.98666667
734334,NaN,16.13333333,19.86666667,6.82,51.36666667,NaN,NaN,70.3,15.46666667
734365,NaN,16.83333333,21,6.663333333,32.63333333,NaN,NaN,82.06666667,14.33333333
734396,NaN,9.046666667,12.37666667,3.413333333,20.9,NaN,NaN,73.66666667,8.976666667
734426,NaN,3.696666667,5.38,1.693333333,13.46666667,NaN,NaN,49.7,3.75
734457,NaN,3.213333333,3.346666667,1.233333333,9.35,NaN,NaN,37.76666667,2.75
734487,NaN,2.74,2.666666667,1.016666667,8.66,NaN,NaN,38.4,2.333333333
734518,NaN,2.5,2.483333333,0.97,8.5,NaN,NaN,31.2,2.133333333
734549,NaN,2.273333333,1.92,0.923333333,8.72,NaN,NaN,31.63333333,2.283333333
734577,NaN,2.376666667,1.623333333,0.83,8.22,NaN,NaN,29.5,2.266666667
734608,NaN,2.863333333,2.5,1.016666667,9.64,NaN,NaN,27.06666667,2.93
734638,NaN,6.286666667,6.613333333,3.45,22.9,NaN,NaN,28.5,7.64
734669,NaN,9.76,12.85,5.753333333,34.4,NaN,NaN,37.8,14.73666667
734699,NaN,15.66666667,19.26666667,7.316666667,42.7,NaN,NaN,39.93333333,21.03333333
734730,NaN,16.83333333,18.83333333,6.223333333,35.1,NaN,NaN,32.4,17.43333333
734761,NaN,7.086666667,10.06333333,2.986666667,22.86666667,NaN,NaN,49.6,7.716666667
734791,NaN,4.09,4.98,1.99,15.8,NaN,NaN,36.9,3.873333333
734822,NaN,3.19,3.933333333,1.496666667,19.13333333,NaN,NaN,33.33333333,2.916666667
734852,NaN,3.06,3.076666667,1.19,8.736666667,NaN,NaN,39,2.586666667
734883,NaN,2.706666667,2.906666667,0.936666667,10.13333333,NaN,NaN,32.33333333,2.78
734914,NaN,2.393333333,2.606666667,0.84,10.73333333,NaN,NaN,31.23333333,2.926666667
734943,NaN,2.076666667,2.38,0.783333333,8.546666667,NaN,NaN,31,2.9
734974,NaN,2.316666667,2.316666667,1.116666667,8.98,5.09,1.14,22.5,3.166666667
735004,3.4,3.39,4.13,2.163333333,20.53333333,5.66,2.12,15.23333333,4.94
735035,9.89,9.703333333,13.16666667,5.683333333,28.6,15.36666667,5.863333333,22.13333333,11.94333333
735065,9.806666667,15.4,21.86666667,6.483333333,33.66666667,14.23333333,6.743333333,27.06666667,14.23333333
735096,8.096666667,16.63333333,22.03333333,5.88,32.8,8.193333333,5.7,28.3,13.9
735127,3.82,10.28,13.82333333,3.263333333,23.73333333,4.883333333,3.943333333,47.03333333,7.873333333
735157,2.8,3.61,7.273333333,1.51,15.3,3.436666667,2.636666667,35,3.3
735188,2.363333333,2.56,5.593333333,1.26,9.5,2.7,1.976666667,33.96666667,2.376666667
735218,2.386666667,2.25,4.653333333,1.113333333,8.693333333,2.29,1.54,38.13333333,1.963333333
735249,2.096666667,2.096666667,3.706666667,1.026666667,9.35,2.123333333,1.243333333,31.7,2.123333333
735280,1.666666667,1.856666667,3.346666667,0.883333333,8.18,1.736666667,1.426666667,31.36666667,2.293333333
735308,1.543333333,1.9,2.9,0.813333333,7.833333333,1.713333333,1.063333333,29.9,2.2
735339,1.393333333,2.166666667,2.866666667,0.836666667,9.113333333,2.03,0.793333333,15.9,2
735369,2.883333333,3.473333333,5.45,1.473333333,15.83333333,4.846666667,1.476666667,14.36666667,3.506666667
735400,12.29666667,7.983333333,15,5.923333333,24.13333333,13.3,3.786666667,26.73333333,8.78
735430,14.73333333,10.25,15.13333333,6.35,28.56666667,10.12666667,5.293333333,27.56666667,13.7
735461,13.16666667,17.9,20.9,7.573333333,30.1,9.756666667,7.936666667,42.5,15.26666667
735492,6.423333333,9.616666667,10.09,3.533333333,21.06666667,4.386666667,4.27,45.46666667,8.283333333
735522,3.073333333,4.586666667,5.88,1.88,14.23333333,3.526666667,2.78,32.06666667,3.223333333
735553,2.646666667,3.226666667,3.82,1.196666667,9.913333333,2.663333333,2.096666667,35.96666667,1.693333333
735583,2.486666667,2.716666667,2.606666667,1.216666667,9.67,2.41,1.1,38.3,1.246666667
735614,1.45,2.41,2.67,1,10.41666667,2.173333333,0.993333333,31.5,1.756666667
735645,1.046666667,2.29,2.446666667,1,10.53333333,2.2,0.63,29.76666667,2.156666667
735673,1.3,2.066666667,1.933333333,1,8.64,2.056666667,0.82,29.9,1.963333333
735704,1.21,2.476666667,1.98,0.913333333,8.31,1.953333333,0.696666667,17.9,2.166666667
735734,3.59,3.803333333,3.68,1.586666667,15.26666667,5.196666667,1.033333333,15.56666667,3.88
735765,9.413333333,6.323333333,8.253333333,3.836666667,16.33333333,9.703333333,1.803333333,15.8,9.486666667
735795,11.38333333,12.36666667,20,7.36,21.93333333,10.06333333,4.873333333,15.93333333,14.93333333
735826,5.52,13.6,18,5.74,20.5,7.87,6.05,15.9,11.3
735857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
