time,AlpineCamp,Baytyk,Belogorka,Bishkek,ChonArik,ChonKemin,ChonKurchak,9,Kegety,Kochkorka,Shabdan,Sosnovka
724322,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00176965,3.47E-17,0.000604793,0.00176965,0.00176965,0.001478912,0.000573863
724332,0.001657828,0.001657828,0.001657828,0.001657828,0.001657828,0.000856037,0.001657828,0.000866505,0.000856037,0.000856037,0.000879829,0.002343038
724340,0.000874594,0.000874594,0.000874594,0.000874594,0.000874594,0.000646191,0.000874594,0.001851019,0.000646191,0.000646191,0.000773716,0.002645672
724350,0.00321906,0.00321906,0.00321906,0.00321906,0.00321906,0.002121772,0.00321906,0.004233075,0.002121772,0.002121772,0.003322317,0.002501492
724360,0.001546481,0.001546481,0.001546481,0.001546481,0.001546481,0.000551975,0.001546481,0.003750573,0.000551975,0.000551975,3.82E-17,0.00326712
724371,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00623208,3.47E-17,3.47E-17,0.0008351,3.47E-17
724381,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.004597569,3.47E-17,0.020126142,0.004597569,0.004597569,0.003404162,3.47E-17
724391,0.009251287,0.009251287,0.009251287,0.009251287,0.009251287,0.011729464,0.009251287,0.01910594,0.011729464,0.011729464,0.015868798,0.007738591
724401,0.026142666,0.026142666,0.026142666,0.026142666,0.026142666,0.027386989,0.026142666,0.019843492,0.027386989,0.027386989,0.022274085,0.02523286
724411,0.010325735,0.010325735,0.010325735,0.010325735,0.010325735,0.009718562,0.010325735,0.039963924,0.009718562,0.009718562,0.007267033,0.005782411
724421,0.022827487,0.022827487,0.022827487,0.022827487,0.022827487,0.030716443,0.022827487,0.023527924,0.030716443,0.030716443,0.027760523,0.017038414
724432,0.008152572,0.008152572,0.008152572,0.008152572,0.008152572,0.014277113,0.008152572,0.023278584,0.014277113,0.014277113,0.017308691,0.002878834
724442,0.027291821,0.027291821,0.027291821,0.027291821,0.027291821,0.03072025,0.027291821,0.064875592,0.03072025,0.03072025,0.026012762,0.028679847
724452,0.014164814,0.014164814,0.014164814,0.014164814,0.014164814,0.015580439,0.014164814,0.040579185,0.015580439,0.015580439,0.010676429,0.012805338
724462,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000661894,3.47E-17,0.033926938,0.000661894,0.000661894,0.006601808,0.00071376
724472,0.012782022,0.012782022,0.012782022,0.012782022,0.012782022,0.014080591,0.012782022,0.036646365,0.014080591,0.014080591,0.009953152,0.008671238
724482,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,0.001330449,3.82E-17,0.022994031,0.001330449,0.001330449,0.003973742,3.82E-17
724493,0.020591989,0.020591989,0.020591989,0.020591989,0.020591989,0.027429814,0.020591989,0.024809362,0.027429814,0.027429814,0.027011075,0.012985682
724503,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.002267855,3.47E-17,0.012359952,0.002267855,0.002267855,0.003197647,3.47E-17
724513,0.002411559,0.002411559,0.002411559,0.002411559,0.002411559,0.001065406,0.002411559,0.002805079,0.001065406,0.001065406,0.007468789,0.002721807
724524,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.002912143,3.47E-17,0.009490635,0.002912143,0.002912143,0.005021543,3.47E-17
724534,0.003719168,0.003719168,0.003719168,0.003719168,0.003719168,0.006697928,0.003719168,0.01807527,0.006697928,0.006697928,0.010490851,3.47E-17
724544,0.006082191,0.006082191,0.006082191,0.006082191,0.006082191,0.007772851,0.006082191,0.008848726,0.007772851,0.007772851,0.009934594,0.003199074
724554,0.001747286,0.001747286,0.001747286,0.001747286,0.001747286,0.005248994,0.001747286,0.002571917,0.005248994,0.005248994,0.008494225,0.000984989
724564,0.009781373,0.009781373,0.009781373,0.009781373,0.009781373,0.012655449,0.009781373,0.003017779,0.012655449,0.012655449,0.01355669,0.006369598
724574,0.008880608,0.008880608,0.008880608,0.008880608,0.008880608,0.007225635,0.008880608,0.002899771,0.007225635,0.007225635,0.006476187,0.00708669
724585,0.008930571,0.008930571,0.008930571,0.008930571,0.008930571,0.006262058,0.008930571,0.004905914,0.006262058,0.006262058,0.006421465,0.006587533
724595,0.008076913,0.008076913,0.008076913,0.008076913,0.008076913,0.00624588,0.008076913,0.000800839,0.00624588,0.00624588,0.004234979,0.010045941
724605,0.005596834,0.005596834,0.005596834,0.005596834,0.005596834,0.004491457,0.005596834,0.002253104,0.004491457,0.004491457,0.002156032,0.003948523
724615,0.007385993,0.007385993,0.007385993,0.007385993,0.007385993,0.007473548,0.007385993,0.000554354,0.007473548,0.007473548,0.005978933,0.00299256
724625,0.003215729,0.003215729,0.003215729,0.003215729,0.003215729,0.002737985,0.003215729,0.000535796,0.002737985,0.002737985,0.002149847,0.002972574
724635,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,0.001067786,3.82E-17,3.82E-17,0.001018298,0.000770861
724646,0.001487953,0.001487953,0.001487953,0.001487953,0.001487953,0.001808669,0.001487953,0.000132759,0.001808669,0.001808669,0.001007354,0.001753947
724656,0.001099191,0.001099191,0.001099191,0.001099191,0.001099191,0.001021153,0.001099191,0.000150841,0.001021153,0.001021153,0.001885279,0.001750141
724666,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17
724677,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.001103474,3.47E-17,3.47E-17,0.000572912,3.47E-17
724687,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00045871,3.47E-17,0.001655448,0.00045871,0.00045871,0.002037548,3.47E-17
724697,0.000137042,0.000137042,0.000137042,0.000137042,0.000137042,0.000156551,0.000137042,0.000197474,0.000156551,0.000156551,0.000211749,3.12E-17
724706,0.005007743,0.005007743,0.005007743,0.005007743,0.005007743,0.004890687,0.005007743,0.003393217,0.004890687,0.004890687,0.004406281,0.003790544
724716,0.001494614,0.001494614,0.001494614,0.001494614,0.001494614,0.001144872,0.001494614,0.002352554,0.001144872,0.001144872,0.005445516,0.0033128
724726,0.011526756,0.011526756,0.011526756,0.011526756,0.011526756,0.011227452,0.011526756,0.00764723,0.011227452,0.011227452,0.014053943,0.015306831
724737,0.018989835,0.018989835,0.018989835,0.018989835,0.018989835,0.019686465,0.018989835,0.009692391,0.019686465,0.019686465,0.019272008,0.018207553
724747,0.016293248,0.016293248,0.016293248,0.016293248,0.016293248,0.016586366,0.016293248,0.010946706,0.016586366,0.016586366,0.013707056,0.017586106
724757,0.014919973,0.014919973,0.014919973,0.014919973,0.014919973,0.011386859,0.014919973,0.007068608,0.011386859,0.011386859,0.013100359,0.014401783
724767,0.032465157,0.032465157,0.032465157,0.032465157,0.032465157,0.029033872,0.032465157,0.019985293,0.029033872,0.029033872,0.031825151,0.034591211
724777,0.01416529,0.01416529,0.01416529,0.01416529,0.01416529,0.015193105,0.01416529,0.030306745,0.015193105,0.015193105,0.010851062,0.015873081
724787,0.010848683,0.010848683,0.010848683,0.010848683,0.010848683,0.014169573,0.010848683,0.02078518,0.014169573,0.014169573,0.019256781,0.013996367
724798,0.009078557,0.009078557,0.009078557,0.009078557,0.009078557,0.009496345,0.009078557,0.025797206,0.009496345,0.009496345,0.017711728,0.005560194
724808,0.018318424,0.018318424,0.018318424,0.018318424,0.018318424,0.029384566,0.018318424,0.04010049,0.029384566,0.029384566,0.031701433,0.007390276
724818,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.002596185,3.47E-17,0.020529178,0.002596185,0.002596185,0.002770342,3.47E-17
724828,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.017029373,3.47E-17,3.47E-17,0.003407492,3.47E-17
724838,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.016659645,3.47E-17,3.47E-17,3.47E-17,3.47E-17
724848,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,0.000634771,3.82E-17,0.029993642,0.000634771,0.000634771,0.00156266,3.82E-17
724859,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.003879526,3.47E-17,3.47E-17,3.47E-17,3.47E-17
724869,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.022695679,3.47E-17,3.47E-17,0.000375914,3.47E-17
724879,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,0.008114029,3.82E-17,3.82E-17,0.00098261,3.82E-17
724890,0.01454168,0.01454168,0.01454168,0.01454168,0.01454168,0.013660424,0.01454168,0.023399923,0.013660424,0.013660424,0.014088204,0.015953498
724900,0.012812952,0.012812952,0.012812952,0.012812952,0.012812952,0.019863478,0.012812952,0.028107411,0.019863478,0.019863478,0.024019943,0.005599689
724910,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.0018829,3.47E-17,3.47E-17,3.47E-17,3.47E-17
724920,0.005624432,0.005624432,0.005624432,0.005624432,0.005624432,0.011875071,0.005624432,0.00281983,0.011875071,0.011875071,0.007284163,0.002369685
724930,0.000969763,0.000969763,0.000969763,0.000969763,0.000969763,0.001148678,0.000969763,0.001517931,0.001148678,0.001148678,0.001250984,0.000601938
724940,0.004054635,0.004054635,0.004054635,0.004054635,0.004054635,0.003979452,0.004054635,0.001859584,0.003979452,0.003979452,0.002849332,0.002786521
724951,0.003814812,0.003814812,0.003814812,0.003814812,0.003814812,0.003972791,0.003814812,0.00278319,0.003972791,0.003972791,0.005154302,0.002221698
724961,0.014703941,0.014703941,0.014703941,0.014703941,0.014703941,0.013437254,0.014703941,0.006130251,0.013437254,0.013437254,0.01368945,0.013956396
724971,0.003795778,0.003795778,0.003795778,0.003795778,0.003795778,0.006086949,0.003795778,0.000456331,0.006086949,0.006086949,0.006074102,0.00350504
724981,0.000942164,0.000942164,0.000942164,0.000942164,0.000942164,0.001393736,0.000942164,0.001551239,0.001393736,0.001393736,0.001298568,0.00058338
724991,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000446338,3.47E-17,3.47E-17,3.47E-17,3.47E-17
725001,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17
725012,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17
725022,0.005748151,0.005748151,0.005748151,0.005748151,0.005748151,0.005842843,0.005748151,0.00146083,0.005842843,0.005842843,0.003524073,0.002835057
725032,0.000418264,0.000418264,0.000418264,0.000418264,0.000418264,0.000643336,0.000418264,3.82E-17,0.000643336,0.000643336,0.000972618,0.000334516
725043,0.007147121,0.007147121,0.007147121,0.007147121,0.007147121,0.006418134,0.007147121,0.001778691,0.006418134,0.006418134,0.006545183,0.00635342
725053,0.000744214,0.000744214,0.000744214,0.000744214,0.000744214,0.000629537,0.000744214,0.002434875,0.000629537,0.000629537,0.000748497,0.000879353
725063,0.004446252,0.004446252,0.004446252,0.004446252,0.004446252,0.005363672,0.004446252,0.002926418,0.005363672,0.005363672,0.006328676,0.005140979
725071,0.000180819,0.000180819,0.000180819,0.000180819,0.000180819,0.000342605,0.000180819,0.001307609,0.000342605,0.000342605,0.000197474,0.000188909
725081,0.000180819,0.000180819,0.000180819,0.000180819,0.000180819,3.47E-17,0.000180819,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00019557
725091,0.016584462,0.016584462,0.016584462,0.016584462,0.016584462,0.014861444,0.016584462,0.011399706,0.014861444,0.014861444,0.011987369,0.016793832
725102,0.011810832,0.011810832,0.011810832,0.011810832,0.011810832,0.010848683,0.011810832,0.00691396,0.010848683,0.010848683,0.012198642,0.010435654
725112,0.011095168,0.011095168,0.011095168,0.011095168,0.011095168,0.011177489,0.011095168,0.001105377,0.011177489,0.011177489,0.009189428,0.010798244
725122,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.016977506,3.47E-17,3.47E-17,0.001646883,3.47E-17
725132,0.033521998,0.033521998,0.033521998,0.033521998,0.033521998,0.031634339,0.033521998,0.019797336,0.031634339,0.031634339,0.023873384,0.033311201
725142,0.013559545,0.013559545,0.013559545,0.013559545,0.013559545,0.016822858,0.013559545,0.010972402,0.016822858,0.016822858,0.013646148,0.006951551
725152,0.015317299,0.015317299,0.015317299,0.015317299,0.015317299,0.010796341,0.015317299,0.019810659,0.010796341,0.010796341,0.009511096,0.015411516
725163,0.029571096,0.029571096,0.029571096,0.029571096,0.029571096,0.029120951,0.029571096,0.032057361,0.029120951,0.029120951,0.02577389,0.015521435
725173,0.002730372,0.002730372,0.002730372,0.002730372,0.002730372,0.00623446,0.002730372,0.027595407,0.00623446,0.00623446,0.003003028,3.47E-17
725183,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000402085,3.47E-17,0.020928884,0.000402085,0.000402085,3.47E-17,3.47E-17
725193,0.002227884,0.002227884,0.002227884,0.002227884,0.002227884,0.004580439,0.002227884,0.022955012,0.004580439,0.004580439,0.002178873,3.47E-17
725203,0.00117485,0.00117485,0.00117485,0.00117485,0.00117485,0.005890903,0.00117485,0.016347494,0.005890903,0.005890903,0.004738894,0.000392092
725213,0.005250898,0.005250898,0.005250898,0.005250898,0.005250898,0.005108622,0.005250898,0.012962842,0.005108622,0.005108622,0.006237315,0.003708224
725224,0.011157028,0.011157028,0.011157028,0.011157028,0.011157028,0.012172471,0.011157028,0.020796601,0.012172471,0.012172471,0.009335987,0.005616819
725234,0.005435048,0.005435048,0.005435048,0.005435048,0.005435048,0.003775793,0.005435048,0.009286499,0.003775793,0.003775793,0.009665744,0.005307047
725244,0.021048796,0.021048796,0.021048796,0.021048796,0.021048796,0.020096164,0.021048796,0.012181512,0.020096164,0.020096164,0.022873168,0.015125536
725255,0.001186746,0.001186746,0.001186746,0.001186746,0.001186746,0.002465329,0.001186746,0.013206472,0.002465329,0.002465329,0.000163213,3.47E-17
725265,0.001937146,0.001937146,0.001937146,0.001937146,0.001937146,0.002411083,0.001937146,0.00821681,0.002411083,0.002411083,0.003164814,0.001762988
725275,0.007996496,0.007996496,0.007996496,0.007996496,0.007996496,0.003030151,0.007996496,0.001125838,0.003030151,0.003030151,0.001003547,0.001007354
725285,0.006063157,0.006063157,0.006063157,0.006063157,0.006063157,0.006253969,0.006063157,0.004431025,0.006253969,0.006253969,0.010310508,0.005675347
725295,0.002147943,0.002147943,0.002147943,0.002147943,0.002147943,0.002670416,0.002147943,0.001887183,0.002670416,0.002670416,0.004603755,0.00172968
725305,0.014883333,0.014883333,0.014883333,0.014883333,0.014883333,0.01869529,0.014883333,0.009969806,0.01869529,0.01869529,0.019073583,0.009230826
725316,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.003290912,3.47E-17,3.47E-17,0.001253363,3.47E-17
725326,0.001179132,0.001179132,0.001179132,0.001179132,0.001179132,0.000135139,0.001179132,0.004132197,0.000135139,0.000135139,0.001681144,3.47E-17
725336,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000517238,3.47E-17,0.00035688,0.000517238,0.000517238,0.001570273,0.000134663
725346,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000134663,3.47E-17,3.47E-17,0.000134663,0.000134663,0.000248864,0.002518623
725356,0.003262837,0.003262837,0.003262837,0.003262837,0.003262837,0.001842454,0.003262837,3.47E-17,0.001842454,0.001842454,0.001246226,0.004138859
725366,0.002058961,0.002058961,0.002058961,0.002058961,0.002058961,0.001698274,0.002058961,0.000270753,0.001698274,0.001698274,0.000877925,0.002263572
725377,0.000231258,0.000231258,0.000231258,0.000231258,0.000231258,0.000188909,0.000231258,3.47E-17,0.000188909,0.000188909,0.000106588,0.000402561
725387,0.006461911,0.006461911,0.006461911,0.006461911,0.006461911,0.006431933,0.006461911,0.002147467,0.006431933,0.006431933,0.006100749,0.007417875
725397,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17,3.82E-17
725408,0.003576892,0.003576892,0.003576892,0.003576892,0.003576892,0.003668729,0.003576892,3.47E-17,0.003668729,0.003668729,0.005017736,0.002413462
725418,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000246009,3.47E-17,3.47E-17,3.47E-17,3.47E-17
725428,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.000128477,2.78E-17,2.78E-17,2.78E-17,2.78E-17
725436,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00125146,3.47E-17,0.003162435,0.00125146,0.00125146,0.000413505,3.47E-17
725446,0.003430333,0.003430333,0.003430333,0.003430333,0.003430333,0.00547597,0.003430333,0.003072501,0.00547597,0.00547597,0.006469525,0.002132716
725456,0.006262534,0.006262534,0.006262534,0.006262534,0.006262534,0.004825021,0.006262534,0.006258252,0.004825021,0.004825021,0.005554484,0.008048363
725467,0.00233019,0.00233019,0.00233019,0.00233019,0.00233019,0.002586192,0.00233019,0.004433404,0.002586192,0.002586192,0.002271662,0.00190241
725477,0.022642861,0.022642861,0.022642861,0.022642861,0.022642861,0.018969374,0.022642861,0.016564001,0.018969374,0.018969374,0.01749189,0.01844928
725487,0.00063144,0.00063144,0.00063144,0.00063144,0.00063144,0.001385647,0.00063144,0.018177576,0.001385647,0.001385647,0.00184293,0.003659688
725497,0.013390622,0.013390622,0.013390622,0.013390622,0.013390622,0.014965653,0.013390622,0.009836095,0.014965653,0.014965653,0.012993771,0.011201281
725507,0.024465805,0.024465805,0.024465805,0.024465805,0.024465805,0.021065926,0.024465805,0.025397501,0.021065926,0.021065926,0.016213783,0.020927933
725517,0.014032055,0.014032055,0.014032055,0.014032055,0.014032055,0.010401393,0.014032055,0.024266428,0.010401393,0.010401393,0.012662111,0.016138124
725528,0.01820565,0.01820565,0.01820565,0.01820565,0.01820565,0.023762513,0.01820565,0.039406239,0.023762513,0.023762513,0.026990614,0.014961847
725538,0.015784099,0.015784099,0.015784099,0.015784099,0.015784099,0.02538846,0.015784099,0.030441408,0.02538846,0.02538846,0.030040274,0.005522603
725548,0.00162214,0.00162214,0.00162214,0.00162214,0.00162214,0.004375352,0.00162214,0.028895878,0.004375352,0.004375352,0.011869836,3.47E-17
725558,0.004443397,0.004443397,0.004443397,0.004443397,0.004443397,0.007411213,0.004443397,0.027556864,0.007411213,0.007411213,0.007148549,3.47E-17
725568,0.001027339,0.001027339,0.001027339,0.001027339,0.001027339,0.000374486,0.001027339,0.00816304,0.000374486,0.000374486,3.47E-17,3.47E-17
725578,0.008937708,0.008937708,0.008937708,0.008937708,0.008937708,0.003493144,0.008937708,0.022603366,0.003493144,0.003493144,0.008627461,0.011369252
725589,0.006708397,0.006708397,0.006708397,0.006708397,0.006708397,0.017598002,0.006708397,0.019002683,0.017598002,0.017598002,0.013388243,0.010064498
725599,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.0046718,3.47E-17,0.017769305,0.0046718,0.0046718,3.47E-17,3.47E-17
725609,0.010408531,0.010408531,0.010408531,0.010408531,0.010408531,0.022045206,0.010408531,0.036902367,0.022045206,0.022045206,0.018076222,3.82E-17
725620,0.001265259,0.001265259,0.001265259,0.001265259,0.001265259,0.002688498,0.001265259,0.006277761,0.002688498,0.002688498,0.004717005,3.47E-17
725630,0.001017822,0.001017822,0.001017822,0.001017822,0.001017822,0.000643812,0.001017822,0.014355626,0.000643812,0.000643812,0.000839382,0.001938098
725640,0.025745816,0.025745816,0.025745816,0.025745816,0.025745816,0.020740451,0.025745816,0.00859891,0.020740451,0.020740451,0.013190769,0.028558032
725650,0.021284813,0.021284813,0.021284813,0.021284813,0.021284813,0.022564347,0.021284813,0.004645629,0.022564347,0.022564347,0.017556128,0.016999395
725660,0.016166199,0.016166199,0.016166199,0.016166199,0.016166199,0.013634728,0.016166199,0.008849678,0.013634728,0.013634728,0.010975733,0.01646693
725670,0.004185967,0.004185967,0.004185967,0.004185967,0.004185967,0.006344379,0.004185967,0.000608124,0.006344379,0.006344379,0.003645413,0.002797465
725681,0.006027469,0.006027469,0.006027469,0.006027469,0.006027469,0.007328892,0.006027469,0.003025393,0.007328892,0.007328892,0.008216335,0.00626872
725691,0.005362244,0.005362244,0.005362244,0.005362244,0.005362244,0.005726738,0.005362244,0.003542155,0.005726738,0.005726738,0.00783138,0.005536878
725701,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00105018,3.47E-17,3.47E-17,3.47E-17,3.47E-17
725711,0.009357875,0.009357875,0.009357875,0.009357875,0.009357875,0.008469957,0.009357875,0.005165247,0.008469957,0.008469957,0.009542502,0.010809188
725721,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000698534,3.47E-17
725731,0.008129732,0.008129732,0.008129732,0.008129732,0.008129732,0.010055933,0.008129732,0.001783925,0.010055933,0.010055933,0.008557512,0.007886101
725742,0.001662586,0.001662586,0.001662586,0.001662586,0.001662586,0.002943548,0.001662586,3.47E-17,0.002943548,0.002943548,0.00501726,0.001286196
725752,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00113821,3.47E-17,0.001057793,0.00113821,0.00113821,0.002541939,3.47E-17
725762,0.007071939,0.007071939,0.007071939,0.007071939,0.007071939,0.011114202,0.007071939,0.002308301,0.011114202,0.011114202,0.009265562,0.005580179
725773,0.00556638,0.00556638,0.00556638,0.00556638,0.00556638,0.005039625,0.00556638,0.000846996,0.005039625,0.005039625,0.003658736,0.003078211
725783,0.000581477,0.000581477,0.000581477,0.000581477,0.000581477,0.000853658,0.000581477,0.003338496,0.000853658,0.000853658,0.001090626,0.001000216
725793,0.000215556,0.000215556,0.000215556,0.000215556,0.000215556,2.78E-17,0.000215556,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.000515335
725801,0.003544534,0.003544534,0.003544534,0.003544534,0.003544534,0.006993901,0.003544534,0.006727906,0.006993901,0.006993901,0.006844487,0.004360601
725811,0.010295757,0.010295757,0.010295757,0.010295757,0.010295757,0.007107627,0.010295757,0.007396462,0.007107627,0.007107627,0.004539041,0.008203011
725821,0.007636285,0.007636285,0.007636285,0.007636285,0.007636285,0.011121815,0.007636285,0.006675564,0.011121815,0.011121815,0.011873643,0.005177143
725832,0.005264221,0.005264221,0.005264221,0.005264221,0.005264221,0.003578319,0.005264221,0.003076783,0.003578319,0.003578319,0.00379673,0.006012242
725842,0.05010075,0.05010075,0.05010075,0.05010075,0.05010075,0.046639012,0.05010075,0.00980231,0.046639012,0.046639012,0.046088465,0.049347971
725852,0.008497556,0.008497556,0.008497556,0.008497556,0.008497556,0.008720725,0.008497556,0.011771337,0.008720725,0.008720725,0.00790228,0.010072112
725862,0.026189299,0.026189299,0.026189299,0.026189299,0.026189299,0.026315872,0.026189299,0.0167472,0.026315872,0.026315872,0.025600684,0.023667345
725872,0.023591687,0.023591687,0.023591687,0.023591687,0.023591687,0.026673228,0.023591687,0.018440715,0.026673228,0.026673228,0.024723235,0.027147641
725882,0.013360168,0.013360168,0.013360168,0.013360168,0.013360168,0.016841892,0.013360168,0.022079942,0.016841892,0.016841892,0.015254964,0.007265606
725893,0.031353594,0.031353594,0.031353594,0.031353594,0.031353594,0.030262492,0.031353594,0.04173976,0.030262492,0.030262492,0.03082208,0.023655449
725903,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.002196003,3.47E-17,0.03505468,0.002196003,0.002196003,0.004461479,3.47E-17
725913,0.006395294,0.006395294,0.006395294,0.006395294,0.006395294,0.002532422,0.006395294,0.022114202,0.002532422,0.002532422,0.004022754,0.006003201
725923,0.007156638,0.007156638,0.007156638,0.007156638,0.007156638,0.009037635,0.007156638,0.043362375,0.009037635,0.009037635,0.007780465,0.009495393
725933,0.004404378,0.004404378,0.004404378,0.004404378,0.004404378,0.006582775,0.004404378,0.028174505,0.006582775,0.006582775,0.006428127,0.011207467
725943,0.013179825,0.013179825,0.013179825,0.013179825,0.013179825,0.015316348,0.013179825,0.031042394,0.015316348,0.015316348,0.019277242,0.005440282
725954,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.013715145,3.47E-17,3.47E-17,3.47E-17,3.47E-17
725964,0.002331142,0.002331142,0.002331142,0.002331142,0.002331142,0.002021845,0.002331142,0.02818878,0.002021845,0.002021845,0.002743219,3.47E-17
725974,0.004959684,0.004959684,0.004959684,0.004959684,0.004959684,0.011934551,0.004959684,0.012856729,0.011934551,0.011934551,0.014085825,0.003902842
725985,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.010802051,3.47E-17,0.010125406,0.010802051,0.010802051,0.019042653,3.47E-17
725995,0.011761345,0.011761345,0.011761345,0.011761345,0.011761345,0.009978371,0.011761345,0.003149587,0.009978371,0.009978371,0.007451659,0.011738029
726005,0.000515811,0.000515811,0.000515811,0.000515811,0.000515811,0.000564347,0.000515811,0.000587663,0.000564347,0.000564347,0.001949042,0.003343254
726015,0.020048104,0.020048104,0.020048104,0.020048104,0.020048104,0.016976079,0.020048104,0.002759398,0.016976079,0.016976079,0.017413376,0.01671627
726025,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.00253385,3.47E-17,3.47E-17,3.47E-17,3.47E-17
726035,0.002229788,0.002229788,0.002229788,0.002229788,0.002229788,0.00231877,0.002229788,0.00566012,0.00231877,0.00231877,0.003542155,0.001325215
726046,0.005808107,0.005808107,0.005808107,0.005808107,0.005808107,0.005491673,0.005808107,0.003164338,0.005491673,0.005491673,0.0054222,0.006558031
726056,0.003786261,0.003786261,0.003786261,0.003786261,0.003786261,0.006804516,0.003786261,0.002239304,0.006804516,0.006804516,0.01339776,0.002785093
726066,0.00111537,0.00111537,0.00111537,0.00111537,0.00111537,0.001511269,0.00111537,0.000828914,0.001511269,0.001511269,0.001541247,3.47E-17
726076,0.003160531,0.003160531,0.003160531,0.003160531,0.003160531,0.003647792,0.003160531,0.000699009,0.003647792,0.003647792,0.002504348,0.002219795
726086,0.000258857,0.000258857,0.000258857,0.000258857,0.000258857,0.000165117,0.000258857,3.47E-17,0.000165117,0.000165117,0.001133927,0.000635723
726096,0.013546222,0.013546222,0.013546222,0.013546222,0.013546222,0.014563568,0.013546222,0.001374703,0.014563568,0.014563568,0.01671627,0.008941991
726107,0.004205001,0.004205001,0.004205001,0.004205001,0.004205001,0.003126747,0.004205001,0.000593849,0.003126747,0.003126747,0.003456028,0.002010425
726117,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000360211,3.47E-17,3.47E-17,3.47E-17,0.000570533
726127,0.003055371,0.003055371,0.003055371,0.003055371,0.003055371,0.003111044,0.003055371,3.82E-17,0.003111044,0.003111044,0.004053208,0.003452221
726138,0.000101354,0.000101354,0.000101354,0.000101354,0.000101354,3.47E-17,0.000101354,0.000814163,3.47E-17,3.47E-17,0.001193883,3.47E-17
