T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
729617.0 , 40.76666667 , 37.9974222959 , 2.76924437411
729648.0 , 27.66666667 , 23.640823541 , 4.02584312901
729678.0 , 17.0 , nan , nan
729709.0 , 12.56666667 , 11.7305693336 , 0.836097336442
729739.0 , 9.66 , nan , nan
729770.0 , 9.116666667 , nan , nan
729801.0 , 8.266666667 , nan , nan
729829.0 , 8.046666667 , 8.65242201776 , -0.60575535076
729860.0 , 8.02 , 10.7973535855 , -2.77735358549
729890.0 , 14.3 , 23.4129085698 , -9.11290856983
729921.0 , 46.96666667 , 45.9373636411 , 1.02930302887
729951.0 , 60.83333333 , 44.8877081173 , 15.9456252127
729982.0 , 55.03333333 , 40.3685306019 , 14.6648027281
730013.0 , 38.16666667 , 24.4202576869 , 13.7464089831
730043.0 , 22.36666667 , 15.5963980438 , 6.7702686262
730074.0 , 16.46666667 , 11.6465285854 , 4.82013808456
730104.0 , 14.1 , 10.1552744869 , 3.94472551305
730135.0 , 13.06666667 , 9.18988311502 , 3.87678355498
730166.0 , 12.26666667 , 8.8511320816 , 3.4155345884
730194.0 , 11.5 , 8.53300190754 , 2.96699809246
730225.0 , 11.16666667 , 10.5071773129 , 0.659489357071
730255.0 , 24.56666667 , 20.3680399325 , 4.19862673749
730286.0 , 44.36666667 , 44.1259751461 , 0.240691523936
730316.0 , 58.0 , 45.7787972518 , 12.2212027482
730347.0 , 63.56666667 , 42.8377807581 , 20.7288859119
730378.0 , 43.56666667 , 26.6439600549 , 16.9227066151
730408.0 , 28.2 , 16.4590825836 , 11.7409174164
730439.0 , 19.73333333 , 12.0366673996 , 7.69666593038
730469.0 , 12.66666667 , 10.5439032546 , 2.12276341538
730500.0 , 13.36666667 , 10.0951491687 , 3.27151750128
730531.0 , 15.7 , 9.6002201425 , 6.0997798575
730560.0 , 14.6 , 9.08406251725 , 5.51593748275
730591.0 , 13.26666667 , 10.9850682792 , 2.28159839082
730621.0 , 39.76666667 , 20.5445253193 , 19.2221413507
730652.0 , 65.9 , 49.2312132892 , 16.6687867108
730682.0 , 62.0 , 50.1828045102 , 11.8171954898
730713.0 , 49.43333333 , 51.0436653827 , -1.61033205273
730744.0 , 30.56666667 , 32.2223616894 , -1.65569501941
730774.0 , 18.1 , 20.8030652799 , -2.70306527994
730805.0 , 15.3 , 15.2080798585 , 0.0919201414614
730835.0 , 12.3 , 11.8250792723 , 0.474920727678
730866.0 , 12.2 , 11.3439508565 , 0.856049143514
730897.0 , 12.03333333 , 11.2654493904 , 0.767883939611
730925.0 , 11.23333333 , 10.521278063 , 0.712055266952
730956.0 , 11.0 , 11.9155492617 , -0.915549261678
730986.0 , 25.23333333 , 25.9179707556 , -0.684637425597
731017.0 , 43.13333333 , 53.0167220749 , -9.88338874493
731047.0 , 48.53333333 , 56.3731696128 , -7.83983628283
731078.0 , 45.93333333 , 51.5282138896 , -5.59488055963
731109.0 , 33.46666667 , 34.4358550353 , -0.969188365262
731139.0 , 21.4 , 20.9891314539 , 0.410868546128
731170.0 , 15.36666667 , 15.8099107463 , -0.443244076261
731200.0 , 11.93333333 , 12.0695456903 , -0.136212360342
731231.0 , 11.13333333 , 11.8058146147 , -0.672481284727
731262.0 , 11.83333333 , 11.7648297657 , 0.0685035643408
731290.0 , 11.36666667 , 11.0992552323 , 0.267411437679
731321.0 , 16.73333333 , 10.692102312 , 6.04123101802
731351.0 , 29.63333333 , 24.3665487794 , 5.26678455056
731382.0 , 85.33333333 , 49.3328543282 , 36.0004790018
731412.0 , 64.76666667 , 57.0821541897 , 7.68451248035
731443.0 , 36.06666667 , 53.0885396476 , -17.0218729776
731474.0 , 28.36666667 , 36.1139320034 , -7.74726533345
731504.0 , 22.0 , 22.2323658525 , -0.232365852477
731535.0 , 17.5 , 16.6252931536 , 0.874706846449
731565.0 , 13.8 , 12.7243933049 , 1.0756066951
731596.0 , 10.86666667 , 12.4106132868 , -1.54394661684
