T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
730682.0 , 20.53333333 , 19.8835975412 , 0.649735788768
730713.0 , 18.5 , 19.3599211401 , -0.859921140064
730744.0 , 10.46666667 , 11.6108682207 , -1.14420155071
730774.0 , 4.273333333 , 5.35197359846 , -1.07864026546
730805.0 , 2.826666667 , 2.98532262956 , -0.15865596256
730835.0 , 2.373333333 , 2.27706927998 , 0.096264053025
730866.0 , 2.17 , 1.9458954941 , 0.224104505896
730897.0 , 2.01 , 1.69105743762 , 0.318942562382
730925.0 , 1.936666667 , 1.59129224975 , 0.345374417246
730956.0 , 1.936666667 , 1.62835601227 , 0.308310654733
730986.0 , 5.356666667 , 3.61983365858 , 1.73683300842
731017.0 , 13.9 , 10.1296538898 , 3.77034611018
731047.0 , 19.2 , 19.4907829579 , -0.29078295788
731078.0 , 15.56666667 , 19.5617251731 , -3.99505850314
731109.0 , 9.12 , 11.8469467259 , -2.72694672592
731139.0 , 3.936666667 , 5.07676031454 , -1.14009364754
731170.0 , 3.4 , 2.89486894681 , 0.505131053188
731200.0 , 2.893333333 , 2.32949809871 , 0.563835234289
731231.0 , 2.346666667 , 2.02459066054 , 0.322076006459
731262.0 , 2.046666667 , 1.95710561275 , 0.0895610542526
731290.0 , 1.746666667 , 1.89689788268 , -0.150231215684
731321.0 , 2.413333333 , 1.95253175575 , 0.460801577247
731351.0 , 5.08 , 4.86981647238 , 0.210183527624
731382.0 , 13.73333333 , 11.1154647763 , 2.61786855373
731412.0 , 19.9 , 19.0491261769 , 0.850873823079
731443.0 , 20.66666667 , 18.3150745675 , 2.35159210247
731474.0 , 9.88 , 11.0496692346 , -1.16966923459
731504.0 , 5.756666667 , 4.69620469119 , 1.06046197581
731535.0 , 3.783333333 , 3.21880249883 , 0.564530834175
731565.0 , 2.88 , 2.71051450514 , 0.169485494863
731596.0 , 2.53 , 2.26768228239 , 0.262317717614
